AB.C.alpha.a.FP1,AB.C.alpha.b.FP2,AB.C.alpha.c.F7,AB.C.alpha.d.F3,AB.C.alpha.e.Fz,AB.C.alpha.f.F4,AB.C.alpha.g.F8,AB.C.alpha.h.T3,AB.C.alpha.i.C3,AB.C.alpha.j.Cz,AB.C.alpha.k.C4,AB.C.alpha.l.T4,AB.C.alpha.m.T5,AB.C.alpha.n.P3,AB.C.alpha.o.Pz,AB.C.alpha.p.P4,AB.C.alpha.q.T6,AB.C.alpha.r.O1,AB.C.alpha.s.O2,COH.D.beta.a.FP1.b.FP2,COH.D.beta.c.F7.d.F3,COH.D.beta.e.Fz.f.F4,COH.D.beta.g.F8.h.T3,COH.D.beta.i.C3.j.Cz,COH.D.beta.k.C4.l.T4,COH.D.beta.m.T5.n.P3,COH.D.beta.o.Pz.p.P4,COH.D.beta.q.T6.r.O1,AB.A.delta.a.FP1,AB.A.delta.b.FP2,AB.B.theta.a.FP1,AB.B.theta.b.FP2,AB.C.alpha.a.FP1,AB.C.alpha.b.FP2,AB.D.beta.a.FP1,AB.D.beta.b.FP2,AB.E.highbeta.a.FP1,AB.E.highbeta.b.FP2,AB.F.gamma.a.FP1,AB.F.gamma.b.FP2,COH.B.theta.a.FP1.b.FP2,COH.B.theta.c.F7.d.F3,COH.B.theta.e.Fz.f.F4,COH.B.theta.g.F8.h.T3,COH.B.theta.i.C3.j.Cz,COH.B.theta.k.C4.l.T4,COH.B.theta.m.T5.n.P3,COH.B.theta.o.Pz.p.P4,COH.B.theta.q.T6.r.O1,AB.B.theta.a.FP1,AB.B.theta.b.FP2,AB.B.theta.c.F7,AB.B.theta.d.F3,AB.B.theta.e.Fz,AB.B.theta.f.F4,AB.B.theta.g.F8,AB.B.theta.h.T3,AB.B.theta.i.C3,AB.B.theta.j.Cz,AB.B.theta.k.C4,AB.B.theta.l.T4,AB.B.theta.m.T5,AB.B.theta.n.P3,AB.B.theta.o.Pz,AB.B.theta.p.P4,AB.B.theta.q.T6,AB.B.theta.r.O1,AB.B.theta.s.O2,COH.F.gamma.a.FP1.b.FP2,COH.F.gamma.c.F7.d.F3,COH.F.gamma.e.Fz.f.F4,COH.F.gamma.g.F8.h.T3,COH.F.gamma.i.C3.j.Cz,COH.F.gamma.k.C4.l.T4,COH.F.gamma.m.T5.n.P3,COH.F.gamma.o.Pz.p.P4,COH.F.gamma.q.T6.r.O1,main.disorder
0.2018962,0.16411607,0.11919914,0.12049944,0.2021659,0.15132973,0.11303714,0.05337068,0.06922952,0.120313756,0.12307586,0.13777994,0.02217838,0.064743355,0.093837634,0.10884272,0.121950515,0.072213985,0.039840035,0.6230092,0.59683025,0.893523,0.109174185,0.64621955,0.47847503,0.30609557,0.66705555,0.1150375,0.17918149,0.18588136,0.06420444,0.0975669,0.2018962,0.16411607,0.18018438,0.12352261,0.1413564,0.06493007,0.1492583,0.13640639,0.729206,0.5743492,0.9294668,0.12058524,0.70930815,0.5109474,0.2815799,0.6337157,0.12383517,0.06420444,0.0975669,0.06705178,0.07861488,0.11528347,0.10288729,0.06907307,0.03497658,0.08128179,0.12486821,0.114095725,0.06518649,0.06588985,0.10686889,0.08704359,0.07526936,0.07053301,0.0314715,0.06455623,0.54522467,0.4378109,0.8556347,0.13708378,0.69835496,0.43283227,0.38242158,0.61504287,0.30359444,Trauma and stress related disorder
60.98584,59.869307,51.763717,68.635332,72.704338,70.058541,56.715303,50.132023,68.449987,88.440182,104.726348,59.93982,37.066475,69.911307,107.932271,119.886528,67.921791,48.441495,51.792563,73.797385,74.424269,80.154393,13.578187,77.925272,55.747549,57.912475,74.452419,15.196512,41.533315,36.662261,39.024668,35.946582,60.98584,59.869307,18.279299,20.227061,2.98401,3.867117,4.767373,6.140307,72.988797,59.363358,80.636431,21.048825,75.753656,42.581313,52.529451,85.299848,34.418708,39.024668,35.946582,29.637312,42.350835,44.267587,41.558209,30.153186,25.172929,35.55052,43.833346,41.422671,21.187325,22.595899,28.065235,36.737663,33.019851,19.317822,19.55872,15.058156,64.97479,86.421267,77.041496,17.564358,85.946539,68.356481,70.608929,89.179095,21.331859,Trauma and stress related disorder
0.38912603,0.38647985,0.2582867,0.25426722,0.2762473,0.24509592,0.25372434,0.102843046,0.1422172,0.17542717,0.16929835,0.17296448,0.040684305,0.08541494,0.102266945,0.09055569,0.06265137,0.09919112,0.07377579,0.5852287,0.47001007,0.36314577,0.12617116,0.4204313,0.33210105,0.56532556,0.39144963,0.19538254,0.23555994,0.24027726,0.11491885,0.07840891,0.38912603,0.38647985,0.16270266,0.12908031,0.07376443,0.03636013,0.092964865,0.035422396,0.6001086,0.40544397,0.4424839,0.08643843,0.45319292,0.37200287,0.546536,0.45550874,0.06587066,0.11491885,0.07840891,0.09167462,0.11769614,0.10540115,0.10231008,0.095914885,0.08464968,0.12661487,0.104447685,0.09433655,0.10525258,0.092023656,0.09498505,0.08894925,0.07716954,0.061679404,0.028057806,0.060994998,0.49571264,0.3606819,0.24493372,0.17114177,0.2934582,0.30863455,0.48195478,0.18848325,0.2907184,Healthy control
0.07464577,0.07606642,0.05962416,0.051881142,0.07290115,0.046347376,0.06125544,0.0376842,0.03914959,0.046744727,0.05426965,0.056976374,0.037345406,0.035123896,0.042599577,0.054669075,0.047260117,0.055364665,0.03260917,0.7822178,0.7338801,0.9064157,0.076019764,0.68287015,0.63583714,0.73966223,0.74144673,0.10786843,0.16299278,0.14344504,0.05773671,0.045338027,0.07464577,0.07606642,0.10730177,0.11850073,0.06228549,0.03465069,0.048448257,0.02372751,0.7415441,0.7083242,0.93984604,0.13668203,0.8171807,0.6815077,0.7458361,0.81512004,0.14339392,0.05773671,0.045338027,0.0390102,0.06768377,0.06650997,0.073183425,0.047731496,0.02653798,0.06962834,0.09435338,0.074540645,0.046716623,0.035586547,0.04512131,0.06536996,0.060676776,0.024326924,0.0102596795,0.0282535,0.67054105,0.64286923,0.8554068,0.10707155,0.7083003,0.5491642,0.8114715,0.75902325,0.23612386,Addictive disorder
0.075435795,0.08399628,0.055082783,0.05060281,0.08214476,0.04898798,0.046575777,0.040571436,0.031213446,0.05844492,0.05701575,0.079342805,0.028061446,0.03920728,0.0642863,0.0635641,0.06307,0.05851196,0.041680593,0.7741865,0.71903586,0.8330402,0.07694645,0.64101255,0.35927334,0.60045224,0.7144941,0.116348825,0.12694201,0.121866256,0.031418826,0.03217845,0.075435795,0.08399628,0.070338406,0.06775227,0.036878154,0.018758422,0.032922693,0.028701955,0.73178166,0.65454113,0.86964285,0.10531967,0.7914575,0.6263489,0.53609294,0.7411655,0.08456816,0.031418826,0.03217845,0.043859586,0.06806027,0.061135463,0.061031308,0.058958832,0.020586915,0.061330583,0.07477883,0.06154093,0.04604827,0.024147226,0.049562197,0.07108751,0.060865514,0.055288184,0.013014095,0.04596437,0.70209926,0.6396512,0.796119,0.10077645,0.65536153,0.19985114,0.5326611,0.708774,0.20622699,Healthy control
0.07044827,0.07254762,0.06057189,0.06961207,0.07199542,0.06998896,0.06713075,0.046055496,0.0596726,0.048324812,0.05195378,0.06879602,0.036172263,0.02454848,0.05577418,0.060841925,0.045221344,0.04621202,0.04557078,0.74248934,0.6953891,0.71466327,0.12348602,0.46869472,0.49365613,0.52055126,0.48664775,0.11936047,0.1915203,0.18399712,0.1089111,0.10286651,0.07044827,0.07254762,0.16379423,0.15974073,0.13910702,0.10553808,0.14552931,0.085145794,0.7673016,0.632347,0.7637613,0.20394844,0.5785075,0.47496417,0.51607674,0.47332782,0.12017431,0.1089111,0.10286651,0.07866303,0.11361785,0.12533386,0.108427756,0.084919676,0.04978937,0.1271858,0.14346673,0.13155997,0.07301802,0.08420259,0.0748446,0.11010813,0.08830578,0.04671305,0.029425343,0.06914774,0.6309987,0.5896498,0.6211011,0.1623129,0.46669897,0.46234655,0.5678012,0.41353607,0.27626306,Addictive disorder
0.07404579,0.09363157,0.056502525,0.051229786,0.07500939,0.051851336,0.078226775,0.057908617,0.051849477,0.07091445,0.053988073,0.06070665,0.046136905,0.057118036,0.05745838,0.062054716,0.049202826,0.05203007,0.043431375,0.785849,0.6835102,0.7076598,0.4872019,0.6135021,0.64461964,0.60457045,0.7259932,0.3428629,0.17242491,0.17670777,0.06382631,0.058709376,0.07404579,0.09363157,0.2111886,0.18716453,0.18580987,0.1272254,0.15784016,0.12752198,0.7288909,0.5766007,0.6390469,0.42253152,0.5868685,0.6269326,0.6319805,0.74285865,0.403609,0.06382631,0.058709376,0.048914313,0.05987292,0.071187265,0.08729741,0.075745404,0.054787934,0.07463188,0.093308404,0.07255394,0.061920177,0.025970442,0.059079662,0.06575073,0.072225235,0.051437046,0.03225735,0.07406014,0.8080623,0.68130696,0.77993816,0.6957518,0.64225674,0.7613188,0.7632291,0.77710664,0.5737806,Trauma and stress related disorder
11.340921,12.204564,9.601145,13.74354,18.617809,17.855493,12.605341,8.746662,15.878845,22.818647,21.369302,12.717152,10.196768,22.92644,34.398164,34.538438,22.496448,19.141836,14.109565,90.224857,77.457714,89.005778,24.426106,77.121266,78.556509,72.755414,80.325172,36.470433,19.87522,24.04268,10.378607,11.672731,11.340921,12.204564,7.470875,8.294311,1.560038,1.631597,1.894127,2.003071,92.582644,78.586933,88.165056,16.432679,77.33287,74.269217,61.550783,78.647497,17.122296,10.378607,11.672731,9.834325,13.421547,19.821036,18.580692,11.282362,7.769769,12.471649,21.365112,18.757496,9.969607,5.056693,10.697183,15.579615,15.390446,11.513685,5.313896,5.338627,93.093495,86.176902,88.686295,67.012836,88.637239,89.484123,86.798688,87.158129,72.45837,Trauma and stress related disorder
0.0772404,0.07664765,0.05361735,0.056726974,0.06287891,0.04066054,0.035380416,0.055011023,0.042975552,0.07508753,0.06966254,0.04134083,0.052457526,0.034942307,0.038048215,0.04210059,0.037904292,0.025739625,0.023232628,0.4924093,0.57360464,0.70981985,0.119649895,0.4558927,0.4827429,0.59056145,0.63749206,0.22418001,0.28774285,0.3057468,0.09224644,0.08889414,0.0772404,0.07664765,0.12962185,0.12770057,0.17324404,0.13206734,0.20471448,0.15774722,0.6944573,0.60005677,0.7446258,0.28539616,0.6773923,0.6079473,0.5265681,0.66889757,0.18383461,0.09224644,0.08889414,0.067608416,0.11755934,0.12514152,0.14307082,0.08427136,0.061163142,0.12606406,0.12985946,0.114126794,0.08958156,0.09927825,0.080329865,0.149714,0.07217017,0.07838767,0.06168354,0.09786641,0.3145209,0.440458,0.65788424,0.1445488,0.5264485,0.35132396,0.6282629,0.6291597,0.32619798,Obsessive compulsive disorder
0.12561323,0.11463084,0.06870064,0.0894157,0.094837636,0.09551517,0.070863076,0.039308168,0.081477046,0.06190916,0.056975476,0.08228484,0.098436266,0.062490463,0.13097622,0.14405847,0.18586391,0.08585819,0.13344342,0.83089006,0.7436265,0.7588979,0.13647085,0.71234393,0.623723,0.27438024,0.6397617,0.071605414,0.15354823,0.1281502,0.07219414,0.07767853,0.12561323,0.11463084,0.087076485,0.07950919,0.061777312,0.038673557,0.052145183,0.039312374,0.82801956,0.67461187,0.73962873,0.13996582,0.71886986,0.5859266,0.25202224,0.5119954,0.06527311,0.07219414,0.07767853,0.04070358,0.07132919,0.09331803,0.09210433,0.056199066,0.027098177,0.087213084,0.091266654,0.077552736,0.046171993,0.043076575,0.06654947,0.069989204,0.066501826,0.058040716,0.020117356,0.05343987,0.6334161,0.57477164,0.6063776,0.08997927,0.63456976,0.5017014,0.23188783,0.46267092,0.18980668,Addictive disorder
88.43548,85.369458,71.070137,93.795791,95.296081,79.989518,52.438046,42.923693,86.069262,89.070497,63.560405,18.70451,22.903426,40.981926,64.272308,48.349592,34.789857,13.633332,23.931599,65.334668,99.711813,77.293834,12.378781,81.459138,46.539162,25.833235,64.567359,7.937208,32.77418,31.721541,24.351535,24.916547,88.43548,85.369458,15.612722,16.021611,1.226421,1.291686,1.084324,1.111624,92.900933,99.901317,80.769819,22.169862,85.20163,63.540776,39.894142,79.423648,18.16942,24.351535,24.916547,22.025316,30.173899,33.002506,29.175305,18.640792,14.990927,28.743346,37.695162,28.537213,10.428348,10.321305,16.802978,27.070469,20.996975,10.271268,5.024629,8.431601,40.291615,99.399855,71.413169,6.715039,80.495529,50.849621,31.986732,75.205014,18.874283,Healthy control
0.14541468,0.16563876,0.12347723,0.111306176,0.15221019,0.12166456,0.13039522,0.07093764,0.10364235,0.109984666,0.10979474,0.12153201,0.06717749,0.07316572,0.13366297,0.11065903,0.10487863,0.13569881,0.08290387,0.6221361,0.697247,0.74409723,0.22585171,0.6724958,0.69627136,0.5189532,0.70907724,0.21626322,0.12271424,0.11691301,0.081813335,0.0804811,0.14541468,0.16563876,0.17033452,0.17429382,0.117430486,0.08409448,0.115849964,0.0898222,0.58760256,0.59381044,0.7787331,0.23734519,0.67141885,0.6319886,0.48187023,0.72710896,0.24751864,0.081813335,0.0804811,0.065425746,0.117965184,0.1170136,0.11488202,0.09475334,0.056484483,0.10053569,0.1400947,0.11106638,0.08525047,0.07830123,0.10435626,0.09884077,0.10388167,0.08968984,0.047198687,0.0740374,0.5590244,0.6448926,0.7400159,0.28534776,0.693223,0.7431033,0.6360716,0.7133584,0.40928432,Anxiety disorder
0.052407123,0.04283283,0.036571987,0.04130856,0.058907744,0.04837524,0.03191703,0.016592393,0.03758793,0.041422065,0.042387664,0.03023555,0.035152778,0.016655276,0.029569898,0.041383743,0.067594714,0.049750485,0.057030123,0.53855044,0.18499969,0.14874992,0.038309973,0.53590274,0.16042481,0.34828237,0.71426463,0.19606696,0.44744465,0.47958088,0.060915682,0.059524164,0.052407123,0.04283283,0.13387586,0.1815856,0.20497507,0.1105137,0.18041387,0.14643581,0.72582495,0.4033931,0.3751853,0.046295162,0.6173211,0.31272396,0.37020934,0.6867645,0.18759558,0.060915682,0.059524164,0.050224736,0.102767594,0.08494807,0.040745664,0.08928866,0.024728876,0.0968257,0.11174331,0.07168583,0.10661318,0.027699742,0.04773076,0.027908873,0.044520684,0.05954097,0.013492386,0.085292496,0.5002886,0.282008,0.28793558,0.044680078,0.59710544,0.123822294,0.4184883,0.7510375,0.30136192,Schizophrenia
16.563742,13.075535,12.140008,17.494656,19.103953,16.589546,9.708711,7.589715,16.164603,23.181116,18.394027,8.1062,6.36994,18.39832,33.88064,30.976513,20.824009,17.7853,22.22511,97.656403,56.943413,99.766768,24.776807,75.978846,48.729124,79.558996,57.033491,21.986585,31.588461,11.95026,17.804874,12.720805,16.563742,13.075535,26.383338,23.45232,9.085862,8.488326,13.726436,12.887993,97.156599,53.212973,99.925115,11.40943,73.830347,49.353263,77.990607,69.852854,24.084615,17.804874,12.720805,11.803966,17.483094,19.521872,16.776391,9.455623,6.841404,15.046035,20.088826,13.477703,5.340888,4.489589,9.560847,13.29929,10.930401,9.135396,6.170368,7.248197,95.418817,30.794714,99.460612,23.24793,76.177688,56.806878,81.751675,75.445595,32.750615,Mood disorder
0.19716099,0.20146729,0.16255648,0.115124404,0.21368374,0.13545308,0.14389366,0.050832227,0.09215507,0.13819543,0.10750835,0.1267942,0.06493301,0.09207849,0.16615851,0.16694902,0.11121761,0.15765157,0.09073015,0.8341059,0.83935255,0.91050756,0.3165798,0.86088705,0.65691507,0.8457536,0.7807303,0.2235667,0.083491534,0.06510454,0.033418816,0.026415387,0.19716099,0.20146729,0.08851855,0.09058542,0.038617514,0.018243963,0.055982213,0.040343683,0.79471624,0.78056085,0.9032951,0.27704474,0.89402604,0.7108326,0.8556221,0.8073955,0.38111252,0.033418816,0.026415387,0.032759313,0.056493808,0.05161831,0.050931115,0.046054162,0.024241067,0.042215623,0.058259822,0.049259305,0.026420323,0.025950504,0.04118848,0.04927788,0.048565272,0.029988933,0.017145824,0.03721578,0.80465174,0.7720873,0.91247964,0.29725865,0.83116215,0.6296248,0.87263936,0.8370833,0.47758508,Mood disorder
0.052874405,0.048982006,0.046528887,0.039506897,0.043584563,0.037593555,0.04761258,0.029839918,0.033502314,0.038298625,0.037197012,0.04241342,0.023929182,0.020719334,0.029672477,0.038065933,0.039885826,0.067219794,0.040795706,0.8666237,0.89784026,0.8833343,0.16273804,0.7522918,0.64558583,0.36103848,0.71111387,0.09143591,0.13266718,0.13111305,0.020344714,0.019947208,0.052874405,0.048982006,0.09658723,0.08760292,0.06986,0.06125987,0.06699295,0.058395676,0.86967784,0.7980074,0.9003361,0.10445883,0.7502349,0.6018923,0.32969338,0.7256023,0.078464866,0.020344714,0.019947208,0.020016082,0.02678036,0.022231854,0.02028385,0.023540286,0.017591083,0.041480888,0.038677283,0.03542843,0.02462959,0.02203606,0.023596246,0.026928974,0.024361225,0.018893333,0.010573252,0.028816644,0.7669892,0.8780206,0.8629377,0.23432368,0.77916956,0.66544557,0.525048,0.77935183,0.24517903,Mood disorder
10.27649,10.087376,15.954594,11.192719,11.226851,10.530904,9.001944,6.539165,8.837028,10.050907,10.301664,8.098591,9.830107,8.033051,9.090599,9.230924,8.752879,7.945324,8.812815,75.179732,51.677361,60.198469,12.946626,43.671366,60.124481,47.501264,49.484451,9.661522,24.49276,23.650011,16.935429,15.923315,10.27649,10.087376,20.665281,12.827058,5.580433,2.906665,7.941985,4.203731,62.8045,40.34279,51.554441,9.750772,38.588144,41.443921,34.911441,40.144494,6.904476,16.935429,15.923315,30.315545,21.952731,22.858853,21.100959,14.814312,11.361066,17.481312,19.893797,19.065626,12.851345,15.846882,15.512005,16.75391,15.456487,13.174441,13.546981,13.48779,64.351052,37.258681,48.413321,8.650612,35.249569,53.846811,32.770657,42.421094,18.815683,Anxiety disorder
2.826252,2.724261,2.406047,2.999362,3.47655,2.904132,2.28686,2.660616,2.538483,3.127234,2.308599,2.284596,2.131034,2.210494,3.314882,5.585304,1.265917,3.378633,2.272904,75.392226,67.093298,79.00013,11.555246,58.430018,59.081032,55.5587,69.667333,8.681251,7.359822,7.351615,6.158264,6.019166,2.826252,2.724261,3.561053,3.468421,1.945893,1.856768,2.133936,2.092099,74.984881,55.099083,75.716635,10.614905,54.999332,52.6341,58.636681,75.340517,13.719405,6.158264,6.019166,4.302938,6.687569,8.748574,6.607014,4.152907,4.453525,4.787762,6.597591,4.558362,3.66965,3.229929,3.777406,5.581149,10.819426,1.428611,5.389985,4.02106,62.860123,52.65523,67.874788,21.398834,49.402142,55.176273,67.745304,76.216222,36.898759,Mood disorder
19.81513,20.365517,12.637061,22.477731,28.6688,26.877262,17.93966,6.549855,20.302067,28.647005,26.864538,11.106599,11.575,18.649736,25.669059,22.880937,20.576896,39.202057,25.557866,72.035294,65.454649,78.445586,1.75398,72.711995,52.230649,45.012722,74.381664,28.164732,21.353704,21.941903,8.38695,9.351148,19.81513,20.365517,15.084281,17.540816,7.599403,9.755145,6.107709,6.40027,84.707292,66.631782,87.581508,12.968247,71.634242,63.013849,41.047752,76.376302,8.436389,8.38695,9.351148,6.661284,9.353689,11.584781,10.656064,8.040881,3.954723,8.708502,11.545515,9.96093,5.993173,5.459533,7.761936,9.703707,8.497101,6.560635,10.941904,8.392307,84.928363,76.976827,87.292643,9.273205,84.954617,69.117992,69.027196,87.593455,66.00406,Mood disorder
38.654688,39.399609,25.362002,32.051383,41.716393,39.27821,28.066287,7.006679,17.388291,26.888398,24.857564,12.84343,24.608869,42.759158,47.827675,56.78549,34.194656,30.294318,38.820542,99.56782,78.664769,99.832215,13.923041,77.99797,58.269042,41.547916,90.567069,25.672414,20.513685,17.821024,14.378314,15.477411,38.654688,39.399609,9.417602,9.489849,1.330244,1.219208,1.788797,1.662105,99.546907,83.67949,99.846215,0.4838,73.159328,57.893106,60.391988,90.566967,43.556577,14.378314,15.477411,10.382649,12.824603,17.380426,17.393293,12.182243,5.039148,8.676868,13.068247,11.736318,6.999703,5.424835,8.311629,9.711088,9.385099,7.849636,5.804478,7.319342,98.98607,48.345809,99.421268,7.391832,57.370279,55.572747,52.282903,87.188069,21.867908,Mood disorder
62.012373,62.318312,44.357958,75.066265,90.451901,87.872456,55.471738,26.879819,71.52725,86.925987,78.574456,37.41245,17.096091,48.897835,70.540839,74.9208,83.391658,85.281028,86.747914,90.135693,81.108849,91.721748,16.239507,73.861825,60.339328,39.284293,78.122039,5.474434,23.78137,24.249057,8.521843,9.410828,62.012373,62.318312,11.711954,11.897664,1.091905,1.375317,1.661211,2.547539,87.709942,69.835848,84.634504,18.401724,67.025352,48.807408,33.526369,77.293961,14.8615,8.521843,9.410828,7.608163,11.503302,13.958642,13.222131,8.055025,4.534124,10.550128,13.37357,11.818856,6.887845,4.263892,8.495553,11.098199,10.454797,7.588572,7.440426,7.839729,75.583921,63.627679,74.583036,5.025088,52.969564,48.829697,42.596801,70.057391,23.123327,Mood disorder
0.025125148,0.024324441,0.022536522,0.016122658,0.026738856,0.02073737,0.0260028,0.016241996,0.020026002,0.019400656,0.022727106,0.031545304,0.019801501,0.013038015,0.025195826,0.02683072,0.02308916,0.030857556,0.016756963,0.67190266,0.73243004,0.6726281,0.074472055,0.6127539,0.22848731,0.30647272,0.6975834,0.087622374,0.13749279,0.13941729,0.018238032,0.02089929,0.025125148,0.024324441,0.08685609,0.084549755,0.08990456,0.06287475,0.0647955,0.07616817,0.77469856,0.7300435,0.70842576,0.13075975,0.70532537,0.4498504,0.32351798,0.68338746,0.1251505,0.018238032,0.02089929,0.015445952,0.023207609,0.017640686,0.020951474,0.021396302,0.01628755,0.033014636,0.039459445,0.035240225,0.01958152,0.02503766,0.022022877,0.026072908,0.027681448,0.016455662,0.012778718,0.03260881,0.48443353,0.6331951,0.61057794,0.05089044,0.62254375,0.118139066,0.35298935,0.68752706,0.13487284,Mood disorder
35.611487,36.562547,17.867199,30.664553,41.414615,39.178206,23.694345,6.793497,16.031228,26.019091,25.240543,7.98505,29.391772,52.724393,27.593179,28.478412,19.906204,41.829715,26.192628,81.965467,76.593882,92.975887,16.381471,77.744656,54.012705,30.336479,71.115158,11.927976,13.694119,12.529479,9.737452,9.472973,35.611487,36.562547,13.116291,13.582743,2.858472,2.995265,5.040769,5.294099,72.622134,57.797578,90.267601,5.164674,81.753222,67.465935,57.353541,72.762163,22.269058,9.737452,9.472973,5.73675,9.58502,11.861224,11.588445,6.388328,3.519795,7.381941,11.075928,8.631714,3.452798,6.608742,11.902476,9.902422,9.243487,5.920059,9.397005,8.264757,61.497968,55.655805,86.963293,4.101624,73.882245,34.149846,33.118337,80.202553,21.896875,Mood disorder
0.44636708,0.4398085,0.30864403,0.33283418,0.41114807,0.35369363,0.34366977,0.25753003,0.27791327,0.33053604,0.33321136,0.22460498,0.14681408,0.2129884,0.33240223,0.20912759,0.29423404,0.35967112,0.36400604,0.73314583,0.7900795,0.8961622,0.12993026,0.70332515,0.60766214,0.6544682,0.58928895,0.10147287,0.3787448,0.28500086,0.141393,0.11952401,0.44636708,0.4398085,0.24656413,0.23326394,0.083109654,0.06986443,0.070940666,0.052691024,0.6769319,0.6935876,0.94593376,0.1860889,0.84263945,0.6091566,0.6171685,0.6774879,0.16583787,0.141393,0.11952401,0.10114373,0.14623177,0.106571496,0.15193985,0.12260967,0.0995657,0.12629586,0.16319297,0.13067268,0.09124385,0.11481419,0.11008638,0.1578675,0.1496286,0.13012202,0.035977565,0.16277674,0.4917295,0.65573007,0.88774,0.10943343,0.71067375,0.5188493,0.6314707,0.5542699,0.14030676,Schizophrenia
12.96513,13.317027,10.110191,14.609994,16.397496,16.131919,12.417113,5.737451,12.37878,16.999768,15.472031,10.366599,5.212431,11.785644,15.663267,16.467951,15.912877,21.514851,13.075935,65.186828,45.568018,75.989857,2.886306,70.398001,4.171438,44.279658,61.824083,6.583476,27.822411,30.46434,9.113936,9.763424,12.96513,13.317027,21.692053,22.250474,6.906687,6.916267,9.844362,10.06338,81.398962,65.07532,83.777091,5.060215,80.986987,62.366102,58.170124,73.85607,9.61138,9.113936,9.763424,8.084666,11.071533,11.684943,10.447137,8.422473,5.222849,8.139628,10.738897,8.9134,7.309431,3.857844,9.364464,9.351569,10.639868,9.24763,7.601618,6.530624,40.893137,11.759091,68.798177,0.937733,54.897317,5.942436,22.534743,70.883703,11.577414,Schizophrenia
4.051384,4.20887,3.813104,5.216191,5.822888,5.230748,3.745875,3.568515,5.821354,7.379883,5.967518,3.147405,3.754174,6.845489,8.037638,6.498832,3.617219,7.365618,8.517349,31.153117,55.187734,93.416458,9.932602,75.673142,59.745987,35.156376,66.025898,14.955002,8.739062,10.37193,5.328791,6.324232,4.051384,4.20887,7.512195,7.661698,4.454679,4.624151,4.996989,4.838837,39.99574,42.701472,95.061238,11.355487,79.064572,56.390714,22.87683,46.376382,15.077649,5.328791,6.324232,4.72209,8.305209,10.121272,8.570177,5.152166,4.781348,8.101954,11.143647,8.557234,3.867303,4.531607,7.652582,9.139989,7.556455,4.58556,5.912167,6.480763,23.709194,52.439477,92.37814,12.069538,77.12403,44.225721,26.031202,71.38466,17.760679,Addictive disorder
0.06741367,0.08506959,0.038801588,0.04671399,0.05415851,0.039315704,0.053627465,0.03051601,0.028293394,0.03600435,0.029856307,0.029816484,0.018890405,0.02025489,0.019395204,0.030701505,0.01603521,0.018650727,0.012535845,0.87069166,0.7876997,0.8535234,0.33117327,0.6987127,0.63295996,0.50014186,0.7916278,0.31898326,0.14694077,0.15149407,0.023493968,0.027524214,0.06741367,0.08506959,0.4299719,0.4022456,0.34282696,0.23498276,0.3938439,0.22519052,0.78934926,0.52519774,0.7963017,0.21598873,0.70143,0.55425143,0.44032237,0.7850462,0.20545132,0.023493968,0.027524214,0.018606061,0.022465223,0.02216832,0.031922113,0.031553365,0.016622514,0.025916986,0.033234507,0.026218131,0.026124308,0.0083834175,0.023144882,0.023407994,0.021744473,0.017530035,0.0063388976,0.019360868,0.90104073,0.84670603,0.8845831,0.67199934,0.81619036,0.8228148,0.75688076,0.8735706,0.66198254,Trauma and stress related disorder
0.069677256,0.06894511,0.05445405,0.04101279,0.06761921,0.03959767,0.06881387,0.0362613,0.040557176,0.051668637,0.04499309,0.06308563,0.01897485,0.021827428,0.051761895,0.03619423,0.05159901,0.031085612,0.017991096,0.57322747,0.62733287,0.6076481,0.0654823,0.6173396,0.35829818,0.3897884,0.596697,0.08493872,0.09778282,0.071509026,0.028369095,0.027594171,0.069677256,0.06894511,0.050486222,0.06365894,0.025959384,0.01495975,0.02849296,0.01618123,0.5589545,0.4923953,0.66080093,0.052026086,0.6178503,0.35563546,0.3423806,0.5263851,0.06542161,0.028369095,0.027594171,0.03340866,0.048940517,0.04408975,0.036588397,0.033903297,0.014506898,0.03331706,0.05519628,0.059092123,0.035726767,0.024467291,0.034021482,0.034564625,0.02436418,0.04000751,0.010481734,0.025930438,0.5109104,0.46560758,0.55092084,0.09363112,0.49287915,0.28645152,0.32845843,0.3846599,0.15841497,Healthy control
